molecule_id,smiles,mol_weight,logp,hbd,hba,source
DL_06783,Cn1c([S+]([O-])Cc2ccccn2)nc2ccccc21,271.345,2.2761000000000005,0,4,downloaded
DL_06784,COC(=O)[C@H](C)NP(=O)(COCCn1cnc2c(N)ncnc21)Oc1ccccc1,434.39300000000014,1.805799999999999,2,10,downloaded
DL_06785,N#Cc1cc2c(cc1[N+](=O)[O-])=NC(=O)C(=O)N=2,230.13899999999998,-1.2275200000000002,0,5,downloaded
DL_06786,O=C(NCCc1c2n(c3ccccc13)CCCc1ccccc1-2)C1CC1,344.4580000000001,4.3232000000000035,1,2,downloaded
DL_06787,Nc1nc2ccc([N+](=O)[O-])cc2o1,179.13499999999996,1.3181999999999998,1,5,downloaded
DL_06788,COc1c(C)cnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1C,381.404,3.4925400000000018,1,5,downloaded
DL_06789,C=CC/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O,489.31500000000017,2.6108000000000002,4,7,downloaded
DL_06790,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2C(=O)C[C@]2(C)/C(=C/C#N)CC[C@@H]12,327.4680000000001,4.0189800000000035,1,3,downloaded
DL_06792,O=C1C2=CCC[C@@]1(O)C#C/C=C\C#C[C@@H]2O,214.22,-0.055700000000000194,2,3,downloaded
DL_06793,CC(C)Oc1ccccc1C/N=C(\S)c1ccc2cnccc2n1,337.44800000000004,4.293600000000004,1,4,downloaded
DL_06794,O=C1NC(c2ccc([N+](=O)[O-])cc2)Nc2ncccc21,270.24800000000005,1.8438999999999999,2,5,downloaded
DL_06796,CCCCc1cn(-c2ccccc2)c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)nc1,451.5340000000001,4.272000000000003,1,7,downloaded
DL_06798,COc1ccnc(C[S+]([O-])c2nc3cc(OCC(F)(F)F)ccc3[nH]2)c1C,399.394,3.5238200000000024,1,5,downloaded
DL_06799,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)CC(=O)N2,364.48900000000003,3.784200000000002,1,3,downloaded
DL_06800,CCCc1ccccc1N1CCNCC1,204.31699999999992,2.0487,1,2,downloaded
DL_06802,Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O,329.209,-0.8174000000000006,3,10,downloaded
DL_06803,COc1ccc(Oc2ccc(NC3=NCCN3)cc2)cc1,283.331,2.858600000000001,2,5,downloaded
DL_06804,CC(C)COc1ccc(Cc2ccc(NC3=NCCN3)cc2)cc1,323.44,3.683300000000002,2,4,downloaded
DL_06806,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,272.37,1.0895000000000001,3,4,downloaded
DL_06808,O=C(O)CC(NC(=O)CNC(=O)CCCNc1ccccn1)c1cccc([N+](=O)[O-])c1,429.4330000000001,1.6303000000000007,4,7,downloaded
DL_06809,COc1cc(C(=O)OC/C=C/COC(=O)c2ccc(O)c(OC)c2)ccc1O,388.3720000000001,2.685000000000001,2,8,downloaded
DL_06810,COc1ccc([C@@H]2[C@@H](C(=O)O)[C@H](c3ccc4c(c3)OCO4)CN2CC(=O)N(C)CC(C)(C)C)cc1,482.5770000000004,3.769700000000002,1,6,downloaded
DL_06811,CN(C(=O)[C@H](Cc1ccc(C(N)NN)cc1)NS(=O)(=O)c1cccc2c1CCCC2)C1CCCC1,499.6810000000005,2.276600000000001,4,6,downloaded
DL_06812,CCN(CC)c1c(N[C@@H](Cc2ccc(-c3c(OC)cccc3OC)cc2)C(=O)O)c(=O)c1=O,452.5070000000002,2.9208000000000007,2,7,downloaded
DL_06813,COc1c(C)cnc(C[S+]([O-])c2nc3ccccc3n2C(C)OC(C)=O)c1C,401.48800000000017,3.4461400000000024,0,7,downloaded
DL_06814,CN(CCc1ccc2c(c1)OCO2)C[C@@H]1CC[C@@H]2CCOc3cccc1c32,365.4730000000001,4.333300000000004,0,4,downloaded
DL_06815,Cc1cn(C2CC(O)C(CNC(=O)CI)O2)c(=O)[nH]c1=O,409.18000000000006,-0.9553799999999995,3,6,downloaded
DL_06818,CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1ccc(Cl)cc1)CN2,345.79,3.4319000000000006,3,6,downloaded
DL_06819,Oc1ccc(/N=C(\S)Nc2ccc(O)cc2)cc1,260.31800000000004,3.1272,4,3,downloaded
DL_06820,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)(F)C(F)F)ccc3[nH]2)c1OC,433.38300000000004,3.5196000000000014,1,6,downloaded
DL_06821,O=[N+]([O-])c1ccc(Sc2ccc(NC3=NCCN3)cc2)cc1,314.36999999999995,3.1171000000000006,2,6,downloaded
DL_06823,COc1ccc(C2C3=C(COC3=O)Nc3c2c2cccnc2c2ncccc32)cc1OC,425.44400000000013,4.1685000000000025,1,7,downloaded
DL_06825,COCCOC1(C2=NCCN2)COc2ccccc2O1,278.30800000000005,0.8188,1,6,downloaded
DL_06828,CCOc1ccc(Sc2ccc(NC3=NCCN3)cc2)cc1,313.426,3.6076000000000015,2,5,downloaded
DL_06829,O=C(c1cccc(Cl)c1)c1ccc2n1CCC2C(=O)O,289.718,2.9444,1,3,downloaded
DL_06830,CC1(C)CCC[C@]2(C)[C@H]3C[C@H]4C(CO)=CCO[C@@H]4[C@H]3C[C@H](O)[C@@H]12,320.473,3.153400000000002,2,3,downloaded
DL_06831,O=C1c2ccccc2CCCC1CCN1CCC(Oc2ccccc2)CC1,363.5010000000001,4.7553000000000045,0,3,downloaded
DL_06832,COc1cc2[nH]c([S+]([O-])Cc3nccc(OC)c3OC)nc2cc1OC(F)F,413.4020000000001,2.892900000000001,1,7,downloaded
DL_06834,O=C1CC(CN2CCC(Oc3ccccc3)CC2)CCc2ccccc21,349.47400000000016,4.365200000000004,0,3,downloaded
DL_06835,OCCOC1(C2=NCCN2)COc2ccccc2O1,264.281,0.16469999999999962,2,6,downloaded
DL_06836,CCCCc1cn(CCCC)c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,430.5560000000001,4.6879000000000035,1,6,downloaded
DL_06839,C(#Cc1ncnc2c1ncn2Cc1ccccc1)c1ncnc2c1ncn2Cc1ccccc1,442.48600000000016,3.4624000000000024,0,8,downloaded
DL_06840,C(#Cc1ncnc2c1ncn2C1CCCCO1)c1ncnc2c1ncn2Cc1ccccc1,436.4790000000001,3.1132000000000017,0,9,downloaded
DL_06842,CCCCCN(C)/N=N/c1ccc(C(=O)O)cc1,249.31400000000002,3.5055000000000023,1,3,downloaded
DL_06843,c1ccc(CSc2nc3ccccc3n2CCN2CCOCC2)nc1,354.4790000000002,3.0558000000000005,0,6,downloaded
DL_06844,CC(C)Oc1ccc(Sc2ccc(NC3=NCCN3)cc2)cc1,327.45300000000003,3.996100000000002,2,5,downloaded
DL_06845,CCCC(=O)NCCc1c2n(c3ccccc13)CCc1ccccc1-2,332.44700000000006,4.3232000000000035,1,2,downloaded
DL_06849,CCCCCCCOc1ccc(CC[C@@](N)(CO)CCC)cc1,321.50500000000005,4.458300000000003,2,3,downloaded
DL_06850,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,299.3700000000001,1.5010999999999999,1,4,downloaded
DL_06851,COc1cc(C2=Cc3ccccc3C3=NCCCN23)cc(OC)c1OC,350.4180000000001,3.676400000000002,0,5,downloaded
DL_06853,CCCCCCCOc1ccc(CCC(N)(CO)CO)cc1,309.45,2.6505,3,4,downloaded
DL_06854,C[Si](C)(C)c1ccc(C2=Cc3ccccc3C3=NCCCN23)cc1,332.52300000000014,4.195800000000003,0,2,downloaded
DL_06857,NC(Cc1cc(O)no1)C(=O)O,172.14,-0.6654,3,5,downloaded
DL_06858,COc1cc2c(cc1OC)C(COCCN1CCN(c3ccccc3OC)CC1)OCCC2,456.58300000000025,3.555100000000002,0,7,downloaded
DL_06861,Nc1ccc2c(c1)nc(Cc1ccc3c(c1)OCO3)n1nc(N)nc21,334.33900000000006,1.7613999999999996,2,8,downloaded
DL_06862,CN(C)CCNC(=O)c1cccc2cc(-c3ccccc3)cnc12,319.4080000000001,3.193200000000002,1,3,downloaded
DL_06863,COC(=O)CCC(=O)OCn1c([S+]([O-])Cc2ccccn2)nc2ccccc21,401.4440000000001,2.1929999999999996,0,8,downloaded
DL_06864,CC(=O)NCCc1c2n(c3ccccc13)Cc1ccccc1-2,290.36600000000004,3.348600000000002,1,2,downloaded
DL_06865,COc1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3)c3ccccc3nc12,393.46800000000013,4.511700000000003,2,5,downloaded
DL_06866,CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3cc(S(C)(=O)=O)ccc23)cc1,441.5340000000002,3.906600000000002,2,6,downloaded
DL_06867,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,318.8730000000001,4.894400000000004,0,3,downloaded
DL_06869,CNC1=Nc2ccc(N(C)Cc3ccc(S(=O)(=O)N4CCOCC4)cc3)c3c(C)ccc1c23,464.59100000000035,3.4166200000000018,1,6,downloaded
DL_06870,CN1C(=O)CC[C@]2(C)C3CC[C@@]4(C)C(CC[C@@]4(O)C#CCCO)C3CCC12,373.53700000000015,2.9667000000000012,2,3,downloaded
DL_06871,CCCCCCCN(C)/N=N/c1ccc(C(=O)O)cc1,277.368,4.285700000000003,1,3,downloaded
DL_06872,Cc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)c(N)c1C(C)O,405.93000000000023,2.0529200000000007,2,7,downloaded
DL_06873,CCSc1ccnc(C[S+]([O-])c2nc3ccccc3n2CCN2CCCCC2)c1C,442.6540000000004,4.645420000000004,0,6,downloaded
DL_06874,COC(=O)[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1,396.4460000000001,4.545900000000003,1,4,downloaded
DL_06875,CN(CCc1ccc2c(c1)OCO2)CC1CCCc2c(O)cccc21,339.435,3.7153000000000027,1,4,downloaded
DL_06876,COc1ccnc(C[S+]([O-])c2nc3cc(F)c(OC(F)F)cc3[nH]2)c1OC,401.36600000000004,3.0234000000000005,1,6,downloaded
DL_06877,COc1ccc(Cc2nc3ccccc3c3nc(N)nn23)c(OC)c1,335.3670000000001,2.4677000000000007,1,7,downloaded
DL_06878,O=Nc1c(O)[nH]c2c3c(c([N+](=O)[O-])cc12)CCCC3,261.23699999999997,3.0584000000000016,2,5,downloaded
DL_06879,CNCCCN1c2ccccc2CCc2ccccc21,266.388,3.5328000000000026,1,2,downloaded
DL_06880,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,270.24,2.576800000000001,3,5,downloaded
DL_06881,CCCCCCCc1c(O)noc1CC(N)C(=O)O,270.32899999999995,1.8475,3,5,downloaded
DL_06882,CCN(C)CC(C(=O)Nc1c(C)cccc1C)N(C)CC,291.4390000000001,2.5139400000000007,1,3,downloaded
DL_06883,C=COC(=O)n1c([S+]([O-])Cc2nccc(SCC)c2C)nc2ccccc21,401.51300000000015,4.287720000000004,0,7,downloaded
DL_06890,COc1ccc(OC)c(Cc2nc3ccccc3c3nc(N)nn23)c1,335.367,2.4677,1,7,downloaded
DL_06891,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(OC)cccc12,423.4940000000002,4.520300000000003,2,6,downloaded
DL_06892,COc1cccc2c1CCCC2CN(C)CCc1ccc2c(c1)OCO2,353.46200000000005,4.018300000000003,0,4,downloaded
DL_06893,O=C1NCC(=O)N(Cc2ccco2)[C@H]1Cc1c[nH]c2ccccc12,323.3520000000001,1.8305999999999987,2,3,downloaded
DL_06894,COc1ccc(Cc2ccc(NC3=NCCN3)cc2)cc1,281.359,2.6571000000000007,2,4,downloaded
DL_06895,CCOC(=O)n1c([S+]([O-])Cc2nccc(SCC)c2C)nc2ccccc21,403.52900000000017,4.164120000000003,0,7,downloaded
DL_06896,CCOC(=O)c1ccc(Sc2ccc(NC3=NCCN3)cc2)cc1,341.4360000000001,3.385600000000001,2,6,downloaded
DL_06897,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1/C=C/Br,333.13800000000003,-0.45710000000000006,3,6,downloaded
DL_06898,O=C(c1ccc(Cl)cc1)C(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,396.6610000000002,4.009000000000002,1,5,downloaded
DL_06899,CC(C)C(=O)C(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,328.19900000000007,2.6978000000000018,1,5,downloaded
DL_06900,COc1ccccc1N1CC(O)=C(C(=O)Nc2ccc(OCCCCCCCC(=O)O)cc2)C1=O,482.5330000000004,4.296600000000003,3,6,downloaded
DL_06901,CC(=O)Oc1cc(=O)[nH]c2ccccc12,203.197,1.4534,1,3,downloaded
DL_06902,Cc1cccc2cc3c(=O)n(C)cc(C(=O)NCCN(C)C)c3nc12,338.4110000000001,1.6865199999999996,1,5,downloaded
DL_06903,Cc1c(C(=O)NCCCCO)cnn1-c1nc(-c2cccc(C(F)(F)F)c2)cs1,424.44800000000004,3.8253200000000023,2,6,downloaded
DL_06904,NCc1ccc2nc(Cc3ccc4c(c3)OCO4)n3nc(N)nc3c2c1,348.3660000000001,1.6379,2,8,downloaded
DL_06905,CC1(C)SC(C)(C)C1OC(=O)[C@H](NC(=O)[C@@H](N)CC(=O)O)c1ccccc1,394.49300000000017,1.8617000000000006,3,6,downloaded
DL_06907,CCCCCn1cnc2c(C#CC#Cc3ncnc4c3ncn4CCCCC)ncnc21,426.52800000000025,3.7496000000000027,0,8,downloaded
DL_06908,COC(=O)[C@@H](C)NP(=O)(COCCn1cnc2c(N)ncnc21)Oc1ccccc1,434.39300000000014,1.805799999999999,2,10,downloaded
DL_06910,C=CCN(C)CC(C(=O)Nc1c(C)cccc1C)N(C)CC=C,315.46100000000007,2.846140000000001,1,3,downloaded
DL_06911,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)CCN2S(=O)(=O)C(F)(F)F,482.5680000000001,4.501700000000004,0,4,downloaded
DL_06913,Nc1nc2c3ccc(NCCO)cc3nc(Cc3ccc4c(c3)OCO4)n2n1,378.3920000000001,1.5833999999999995,3,9,downloaded
DL_06916,CC(C)(C)C(=O)Oc1ccccc1C(=O)OCc1cc(=O)c(OC(=O)C(C)(C)C)co1,430.4530000000002,3.8998000000000035,0,8,downloaded
DL_06917,CCCC(=O)NCCc1c2n(c3ccc(OC)cc13)Cc1ccccc1-2,348.44600000000014,4.137400000000003,1,3,downloaded
DL_06918,CCCCCCc1c(O)noc1CC(N)C(=O)O,256.30199999999996,1.4573999999999998,3,5,downloaded
DL_06920,CC12CCC(O1)C(C)(C)C2COC(=O)[C@H](NC(=O)[C@@H](N)CC(=O)O)c1ccccc1,418.4900000000001,1.782800000000001,3,6,downloaded
DL_06921,NCCNc1ccc2c(c1)nc(Cc1ccc3c(c1)OCO3)n1nc(N)nc21,377.40800000000013,1.5497999999999998,3,9,downloaded
DL_06922,CN(C)CCNc1ccc2c(c1)nc(Cc1ccc3c(c1)OCO3)n1nc(N)nc21,405.46200000000016,2.1527,2,9,downloaded
DL_06925,CC(C)(C)C(=O)Oc1ccc(C(=O)OCc2cc(=O)c(OC(=O)C(C)(C)C)co2)cc1,430.4530000000002,3.8998000000000035,0,8,downloaded
DL_06926,COc1ccc(Cc2nc3ccccc3c3nc(N)nn23)cc1OC,335.3670000000001,2.4677000000000007,1,7,downloaded
DL_06927,C(=C/c1ncnc2c1ncn2Cc1ccccc1)\c1ncnc2c1ncn2Cc1ccccc1,444.5020000000002,4.233000000000002,0,8,downloaded
DL_06928,CCOC(=O)Nc1cc2c(c(N)n1)N=C(CN(C)c1ccc(C(=O)OC)cc1)CN2,412.45000000000016,2.6532,3,9,downloaded
DL_06930,CCOc1ccc2c(c1)c(CCNC(=O)C1CC1)c1n2Cc2ccccc2-1,360.45700000000005,4.137400000000003,1,3,downloaded
DL_06933,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)CCN2S(C)(=O)=O,428.5980000000001,3.6117000000000026,0,4,downloaded
DL_06934,Clc1cccc(-c2cc(O[C@@H]3CCNC3)cnc2Cl)c1,309.196,3.796100000000002,1,3,downloaded
DL_06935,Nc1nc2c3ccccc3nc(Cc3ccc4c(c3)OCO4)n2n1,319.324,2.1792,1,7,downloaded
DL_06936,CC(C)(C)C(=O)Oc1ccc(C(=O)c2ccc(O)cc2)cc1,298.33799999999997,3.5747000000000027,1,4,downloaded
DL_06937,COC(=O)[C@@H](C)NP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccc(Cl)cc1,482.8650000000001,2.8477000000000006,2,10,downloaded
DL_06939,Cc1cc(=O)[nH]c2ccc(O)cc12,175.18699999999998,1.5421199999999997,2,2,downloaded
DL_06940,COC(=O)CNP(=O)(OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-])Oc1ccccc1,494.40100000000024,1.7777199999999986,2,10,downloaded
DL_06941,Clc1cccc(-c2cncc(O[C@@H]3CCNC3)c2)c1,274.7509999999999,3.1427000000000014,1,3,downloaded
DL_06944,CC(C)(C)C(=O)Oc1ccccc1C(=O)c1ccccc1OC(=O)C(C)(C)C,382.4560000000002,4.820600000000004,0,5,downloaded
DL_06945,O=C(NCCc1c2n(c3ccccc13)Cc1ccccc1-2)C1CCC1,330.43100000000015,4.128800000000004,1,2,downloaded
DL_06946,Cc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)c2noc(C)c12,401.89800000000025,2.867040000000001,0,7,downloaded
DL_06947,CCCCOc1ccc(Cc2ccc(NC3=NCCN3)cc2)cc1,323.44,3.8274000000000017,2,4,downloaded
DL_06949,C=CCOC1(C2=NCCN2)COc2ccccc2O1,260.293,1.3583999999999996,1,5,downloaded
DL_06951,CCOc1ccc2c(c1)c(CCNC(=O)C1CC1)c1n2CCCc2ccccc2-1,388.51100000000014,4.721900000000004,1,3,downloaded
DL_06952,COc1ccc(-c2ccc(NC3=NCCN3)cc2)cc1,267.332,2.7333,2,4,downloaded
DL_06953,O=C(O)CCc1c(Cc2ccccc2)ccc2c1CCC(NS(=O)(=O)c1ccc(Cl)cc1)C2,484.01700000000017,4.783800000000004,2,3,downloaded
DL_06954,O=P(O)(O)CN[C@@H](Cc1c[nH]c2ccccc12)c1nnn[nH]1,322.26500000000004,0.6895999999999997,5,5,downloaded
DL_06955,CCSc1ccnc(C[S+]([O-])c2nc3ccccc3n2C(C)OC(C)=O)c1C,417.5560000000002,4.241120000000004,0,7,downloaded
DL_06956,CN1CCC23c4c5ccc(O)c4OC2[C@H](O)[C@](CO)(CCCc2ccccc2)CC3C1C5,435.56400000000025,3.0336000000000016,3,5,downloaded
DL_06957,CCC(=O)NCCc1c2n(c3ccccc13)CCCc1ccccc1-2,332.44700000000006,4.3232000000000035,1,2,downloaded
DL_06958,COc1ccccc1C1CCN(CC2CCc3ccccc3C(=O)C2)CC1,363.50100000000015,4.710000000000004,0,3,downloaded
DL_06959,Clc1ccccc1N1CCNCC1,196.68099999999995,1.7495999999999994,1,2,downloaded
DL_06960,CCOc1cc2c(cc1C(C)c1ccc(OC)cc1)OCO2,300.35400000000004,3.974400000000003,0,4,downloaded
DL_06961,NCc1cc(Cl)cc(Cl)c1O,192.045,2.1577000000000006,2,2,downloaded
DL_06963,CC(=O)Oc1ccc(C(=O)c2ccccc2)cc1,240.258,2.842900000000001,0,3,downloaded
DL_06964,Cc1noc2c(-c3ccccc3)nn(CCCN3CCN(c4cccc(Cl)c4)CC3)c(=O)c12,463.9690000000003,4.225620000000003,0,7,downloaded
DL_06966,CN1C(=O)CC[C@]2(C)C3CC[C@@]4(C)C(CC[C@@]4(O)C#CCCBr)C3CCC12,436.43400000000014,4.369300000000004,1,2,downloaded
DL_06967,O=P(O)(O)CN[C@@H](Cc1ccccc1)c1nnn[nH]1,283.228,0.20829999999999954,4,5,downloaded
DL_06968,CC(C)Oc1ccccc1N1CCN(Cc2ccccc2CN2CCCCC2=O)CC1,421.5850000000003,4.308500000000004,0,4,downloaded
DL_06971,CNS(=O)(=O)c1cc2c(N=O)c(O)[nH]c2c2c1CCCC2,309.34700000000015,2.0583,3,5,downloaded
DL_06973,COc1ccc(CCCCc2cc(OC)c(OC)c(OC)c2)cc1O,346.42300000000006,3.992000000000004,1,5,downloaded
DL_06974,C=C1C(n2ccc(N)nc2=O)O[C@H](CO)[C@@H]1O,239.231,-1.3677,3,7,downloaded
DL_06976,CC(C)(C)C(=O)Oc1coc(COC(=O)c2ccc(-c3ccccc3)cc2)cc1=O,406.4340000000001,4.615300000000005,0,6,downloaded
DL_06978,CCSc1ccnc(C[S+]([O-])c2nc3ccccc3n2COC(C)=O)c1C,403.5290000000002,3.6801200000000023,0,7,downloaded
DL_06979,CCSC(N)NCc1cc(O)n2nc(N)c([N+](=O)[O-])c2n1,313.3430000000001,0.01029999999999992,4,10,downloaded
DL_06981,CCCCCCCC1(C2=NCCN2)COc2ccccc2O1,302.418,3.5588000000000024,1,4,downloaded
DL_06982,COc1ccccc1COC1(C2=NCCN2)COc2ccccc2O1,340.379,2.3812000000000006,1,6,downloaded
DL_06983,Cc1cccc(C)c1NC(=O)C(CN1CCCC1)N1CCCC1,315.4610000000001,2.8021400000000014,1,3,downloaded
DL_06984,OC(Cc1ccc(Cl)cc1)(c1ccc(F)cc1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,472.3470000000002,4.742300000000003,2,5,downloaded
DL_06985,OCCN(CCO)CC(O)(c1ccccc1)c1ccccc1,301.386,1.2091,3,4,downloaded
DL_06986,CN1CC(=O)/C(=C(O)\C=C\C=C\c2ccc(N(C)C)cc2)C1=O,312.369,2.1752000000000002,1,4,downloaded
DL_06987,Nc1ccc2c(O)c(C(=O)Nc3ccc(OCCCCCCCC(=O)O)cc3)c(O)nc2c1,453.4950000000003,4.284500000000004,5,7,downloaded
DL_06988,COc1c(C)cnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,315.398,2.891140000000001,1,4,downloaded
DL_06989,COc1ccc(CCCCc2cc3c(cc2OC)OCO3)cc1,314.3810000000001,3.997900000000003,0,4,downloaded
DL_06990,CC(OC(=O)C(C)(C)C)n1c([S+]([O-])Cc2ccccn2)nc2ccccc21,385.48900000000003,3.8469000000000033,0,6,downloaded
DL_06991,c1cc(NC2=NCCN2)ccc1Cc1ccc(OC2CCOCC2)cc1,351.4500000000002,3.2063000000000024,2,5,downloaded
DL_06992,O=C(NCCc1c2n(c3ccccc13)CCc1ccccc1-2)C1CCC1,344.45800000000014,4.3232000000000035,1,2,downloaded
DL_06993,CCCN1CCC2c3cccc(O)c3CCC21,231.33899999999997,2.9063000000000017,1,2,downloaded
DL_06994,CN1CCC23c4c5ccc(O)c4OC2[C@H]2OC[C@@]2(CCCCc2ccccc2)CC3C1C5,431.57600000000025,4.469300000000004,1,4,downloaded
DL_06997,C#CCN(C)CC(C(=O)Nc1c(C)cccc1C)N(C)CC#C,311.4290000000001,1.7405399999999998,1,3,downloaded
DL_06998,Cc1c(C(=O)OCCCO)cnn1-c1nc(-c2cccc(C(F)(F)F)c2)cs1,411.40500000000003,3.8622200000000024,1,7,downloaded
DL_07001,COc1cccc2c1C(CN(C)CCc1ccc3c(c1)OCO3)CCC2,353.46200000000016,4.0183000000000035,0,4,downloaded
DL_07002,CN(CCc1ccc2c(c1)OCO2)C[C@@H]1CCCc2c1ccc1ccoc21,363.45700000000005,4.755900000000005,0,4,downloaded
DL_07003,Cc1ccc2c(=O)oc(Nc3ccccc3I)nc2c1,378.16900000000004,3.8446200000000017,1,4,downloaded
DL_07005,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)c4ccccc4)c(O)ccc3nc2-1,483.5240000000002,3.4216000000000024,2,8,downloaded
DL_07006,O=P(O)(O)C(Cc1cccc2ccccc12)N[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1,499.5110000000002,4.639800000000004,4,5,downloaded
DL_07007,O=C1c2ccccc2CCCN1CCN1CCC(n2ccc3cc(F)ccc32)CC1,405.5170000000001,4.505900000000004,0,3,downloaded
DL_07008,O=C1c2ccccc2CCCN1CCN1CCC(n2ccc3ccccc32)CC1,387.5270000000001,4.366800000000004,0,3,downloaded
DL_07009,COc1ccc(Sc2ccc(C(=N)N)cc2)cc1,258.346,3.13047,2,3,downloaded
DL_07010,COc1ccc2c(c1)C(CN(C)CCc1ccc3c(c1)OCO3)CCC2,353.46200000000016,4.0183000000000035,0,4,downloaded
DL_07011,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)CS(=O)(=O)C2,399.5560000000001,3.7180000000000026,0,4,downloaded
DL_07012,CC(C)(C)C(=O)Oc1coc(CO)cc1=O,226.22799999999995,1.0836,1,5,downloaded
DL_07013,CCCCCc1c(O)noc1CC(N)C(=O)O,242.27499999999998,1.0673000000000001,3,5,downloaded
DL_07014,C=CCN1CCC2c3c(O)cccc3CCC21,229.32299999999998,2.6823000000000015,1,2,downloaded
DL_07015,CCCOC1(C2=NCCN2)COc2ccccc2O1,262.309,1.5823999999999991,1,5,downloaded
DL_07016,O=c1oc(Nc2ccccc2Cl)nc2ccccc12,272.69100000000003,3.585000000000001,1,4,downloaded
DL_07017,CC1(OC(=O)[C@H](NC(=O)[C@@H](N)CC(=O)O)c2ccccc2)CC2CCC1C2,374.4370000000002,1.7678000000000003,3,5,downloaded
DL_07018,COc1cnc(C[S+]([O-])c2nc3cc(OC(F)(F)C(F)F)ccc3[nH]2)cc1OC,433.38300000000004,3.5196000000000023,1,6,downloaded
DL_07019,Fc1ccc([C@H]2OC(=S)O[C@]2(Cn2cncn2)c2ccc(Cl)cc2Cl)cc1,424.2840000000001,4.692500000000003,0,6,downloaded
DL_07022,O=c1oc(Nc2c(Cl)cccc2Cl)nc2ccccc12,307.136,4.238400000000002,1,4,downloaded
DL_07023,Cc1ccc2nc(Nc3ccccc3I)oc(=O)c2c1,378.1690000000001,3.8446200000000017,1,4,downloaded
DL_07026,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.8020000000001,2.0023999999999997,2,4,downloaded
DL_07028,CN(C)CCCN(C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,388.6400000000002,4.562200000000004,1,3,downloaded
DL_07029,Cc1cccc(C)c1NC(=O)C(CN(C)C(C)C)N(C)C(C)C,319.49300000000005,3.2909400000000018,1,3,downloaded
DL_07030,Cc1cccc(C)c1NC(=O)C(CN(C)C)N(C)C,263.385,1.7337399999999998,1,3,downloaded
DL_07031,COC(=O)C[C@@H](c1ccc(OC)nc1)N(C)C(=O)CCCCc1nc2c(cc1C)CCCN2,454.57100000000037,3.627320000000002,1,7,downloaded
DL_07032,CC1CCCC(C)C1OC(=O)[C@H](NC(=O)[C@@H](N)CC(=O)O)c1ccccc1,376.4530000000001,2.013800000000001,3,5,downloaded
DL_07033,Cc1ccc2c(=O)oc(Nc3ccccc3Cl)nc2c1,286.718,3.8934200000000017,1,4,downloaded
DL_07036,N#Cc1ccc2c(O)c(C(=O)Nc3ccc(OCCCCCCCC(=O)O)cc3)c(O)nc2c1,463.4900000000003,4.573980000000003,4,7,downloaded
DL_07039,CC(C)OC1=C(c2ccc(S(C)(=O)=O)cc2)C(C)(C)OC1=O,324.3980000000001,2.561600000000001,0,5,downloaded
DL_07040,Cc1nc(N)ccc1CNC(=O)Cn1c(C)cc2c(c1=O)NC(=O)C(CC(C)C)(CC(C)C)C2,467.6140000000003,3.3319400000000003,3,6,downloaded
